genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
GCA_934281645.1_ERR7745594_bin.92_genomic.fna,218_4,0.010000000000000009,average,ANImf,218
GCA_934247125.1_ERR7745924_bin.64_genomic.fna,219_0,0.010000000000000009,average,ANImf,219
GCA_022775445.1_ASM2277544v1_genomic.fna,220_1,0.010000000000000009,average,ANImf,220
GCA_905193765.1_ERR260134-mag-bin.27_genomic.fna,220_2,0.010000000000000009,average,ANImf,220
GCA_934255425.1_ERR7746285_bin.189_genomic.fna,220_3,0.010000000000000009,average,ANImf,220
GCA_934256605.1_ERR7745594_bin.152_genomic.fna,220_4,0.010000000000000009,average,ANImf,220
GCA_934255435.1_ERR7738598_bin.422_genomic.fna,221_0,0.010000000000000009,average,ANImf,221
GCA_934277495.1_ERR7745975_bin.356_genomic.fna,222_0,0.010000000000000009,average,ANImf,222
GCA_021769545.1_ASM2176954v1_genomic.fna,223_0,0.010000000000000009,average,ANImf,223
GCA_018713975.1_ASM1871397v1_genomic.fna,224_1,0.010000000000000009,average,ANImf,224
GCA_900543485.1_UMGS574_genomic.fna,224_1,0.010000000000000009,average,ANImf,224
GCA_904396505.1_Coassembly_mag_359_genomic.fna,224_1,0.010000000000000009,average,ANImf,224
GCA_930980605.1_ERR3414580_bin.119_metaWRAP_v1.1_MAG_genomic.fna,224_1,0.010000000000000009,average,ANImf,224
GCA_018714925.1_ASM1871492v1_genomic.fna,225_0,0.010000000000000009,average,ANImf,225
GCA_012513435.1_ASM1251343v1_genomic.fna,226_0,0.010000000000000009,average,ANImf,226
GCA_900315555.1_Rumen_uncultured_genome_RUG100_genomic.fna,227_1,0.010000000000000009,average,ANImf,227
GCA_902765905.1_Rumen_uncultured_genome_RUG11112_genomic.fna,227_1,0.010000000000000009,average,ANImf,227
ERS3774422.bin.r.1.fa,228_1,0.010000000000000009,average,ANImf,228
ERS3774424.bin.r.15.fa,228_1,0.010000000000000009,average,ANImf,228
GCA_900318155.1_Rumen_uncultured_genome_RUG361_genomic.fna,229_1,0.010000000000000009,average,ANImf,229
GCA_902783695.1_Rumen_uncultured_genome_RUG12895_genomic.fna,229_1,0.010000000000000009,average,ANImf,229
GCA_002427305.1_ASM242730v1_genomic.fna,230_1,0.010000000000000009,average,ANImf,230
GCF_004362975.1_ASM436297v1_genomic.fna,230_2,0.010000000000000009,average,ANImf,230
GCA_900321625.1_Rumen_uncultured_genome_RUG708_genomic.fna,231_1,0.010000000000000009,average,ANImf,231
GCA_902796965.1_Rumen_uncultured_genome_RUG14226_genomic.fna,231_1,0.010000000000000009,average,ANImf,231
GCA_022781385.1_ASM2278138v1_genomic.fna,232_1,0.010000000000000009,average,ANImf,232
GCA_934229885.1_ERR7746411_bin.445_genomic.fna,232_2,0.010000000000000009,average,ANImf,232
GCA_934255545.1_ERR7745975_bin.231_genomic.fna,232_3,0.010000000000000009,average,ANImf,232
GCA_904398315.1_Coassembly_mag_499_genomic.fna,233_1,0.010000000000000009,average,ANImf,233
GCA_944382915.1_E0_FAY_bin175_genomic.fna,233_1,0.010000000000000009,average,ANImf,233
GCA_944388495.1_E20_bin286_genomic.fna,234_0,0.010000000000000009,average,ANImf,234
GCA_019420525.1_ASM1942052v1_genomic.fna,235_1,0.010000000000000009,average,ANImf,235
GCA_944388485.1_E08_bin156_genomic.fna,235_2,0.010000000000000009,average,ANImf,235
GCA_905206455.1_ERR1600730-mag-bin.21_genomic.fna,236_0,0.010000000000000009,average,ANImf,236
GCA_017534025.1_ASM1753402v1_genomic.fna,237_0,0.010000000000000009,average,ANImf,237
GCA_024684465.1_ASM2468446v1_genomic.fna,238_0,0.010000000000000009,average,ANImf,238
GCA_022790955.1_ASM2279095v1_genomic.fna,239_0,0.010000000000000009,average,ANImf,239
GCA_022769485.1_ASM2276948v1_genomic.fna,240_1,0.010000000000000009,average,ANImf,240
GCA_934281585.1_ERR7738624_bin.118_genomic.fna,240_1,0.010000000000000009,average,ANImf,240
GCA_012841165.1_ASM1284116v1_genomic.fna,241_0,0.010000000000000009,average,ANImf,241
GCA_022706625.1_ASM2270662v1_genomic.fna,242_0,0.010000000000000009,average,ANImf,242
GCA_902363245.1_MGYG-HGUT-00103_genomic.fna,243_1,0.010000000000000009,average,ANImf,243
GCF_900605495.1_PRJEB29282_genomic.fna,243_1,0.010000000000000009,average,ANImf,243
GCA_002840285.1_ASM284028v1_genomic.fna,244_0,0.010000000000000009,average,ANImf,244
GCF_017168145.1_ASM1716814v1_genomic.fna,245_0,0.010000000000000009,average,ANImf,245
GCA_009776955.1_ASM977695v1_genomic.fna,246_0,0.010000000000000009,average,ANImf,246
GCA_900318435.1_Rumen_uncultured_genome_RUG398_genomic.fna,247_1,0.010000000000000009,average,ANImf,247
GCA_902763055.1_Rumen_uncultured_genome_RUG10822_genomic.fna,247_1,0.010000000000000009,average,ANImf,247
GCA_900321685.1_Rumen_uncultured_genome_RUG706_genomic.fna,247_2,0.010000000000000009,average,ANImf,247
GCA_902757215.1_Rumen_uncultured_genome_RUG10240_genomic.fna,247_2,0.010000000000000009,average,ANImf,247
GCA_902790775.1_Rumen_uncultured_genome_RUG13609_genomic.fna,247_2,0.010000000000000009,average,ANImf,247
GCA_900314185.1_Rumen_uncultured_genome_hRUG882_genomic.fna,247_3,0.010000000000000009,average,ANImf,247
GCA_902804075.1_Rumen_uncultured_genome_RUG14933_genomic.fna,247_3,0.010000000000000009,average,ANImf,247
GCA_902794515.1_Rumen_uncultured_genome_RUG13979_genomic.fna,247_4,0.010000000000000009,average,ANImf,247
GCA_902791555.1_Rumen_uncultured_genome_RUG13675_genomic.fna,247_5,0.010000000000000009,average,ANImf,247
GCA_902786065.1_Rumen_uncultured_genome_RUG13143_genomic.fna,247_6,0.010000000000000009,average,ANImf,247
GCA_902781405.1_Rumen_uncultured_genome_RUG12669_genomic.fna,247_7,0.010000000000000009,average,ANImf,247
GCA_945827545.1_SRR5240741_bin.6_metaWRAP_v1.3_MAG_genomic.fna,247_8,0.010000000000000009,average,ANImf,247
GCA_945870815.1_ERR1855540_bin.19_metaWRAP_v1.3_MAG_genomic.fna,247_8,0.010000000000000009,average,ANImf,247
GCA_022783285.1_ASM2278328v1_genomic.fna,247_9,0.010000000000000009,average,ANImf,247
GCA_022787445.1_ASM2278744v1_genomic.fna,247_10,0.010000000000000009,average,ANImf,247
GCA_004556375.1_ASM455637v1_genomic.fna,247_11,0.010000000000000009,average,ANImf,247
GCA_022784565.1_ASM2278456v1_genomic.fna,247_12,0.010000000000000009,average,ANImf,247
GCF_009695915.1_ASM969591v1_genomic.fna,247_13,0.010000000000000009,average,ANImf,247
GCF_001940235.1_ASM194023v1_genomic.fna,248_0,0.010000000000000009,average,ANImf,248
GCA_002372505.1_ASM237250v1_genomic.fna,249_0,0.010000000000000009,average,ANImf,249
GCA_944386095.1_E08_bin5_genomic.fna,250_0,0.010000000000000009,average,ANImf,250
GCA_004555725.1_ASM455572v1_genomic.fna,251_1,0.010000000000000009,average,ANImf,251
GCA_022654135.1_ASM2265413v1_genomic.fna,251_1,0.010000000000000009,average,ANImf,251
GCA_945872635.1_SRR15732360_bin.13_metaWRAP_v1.3_MAG_genomic.fna,251_1,0.010000000000000009,average,ANImf,251
GCA_905214935.1_ERR1430474-mag-bin.3_genomic.fna,251_2,0.010000000000000009,average,ANImf,251
GCA_022482865.1_ASM2248286v1_genomic.fna,252_1,0.010000000000000009,average,ANImf,252
GCA_022655295.1_ASM2265529v1_genomic.fna,252_1,0.010000000000000009,average,ANImf,252
GCA_905214225.1_ERR1430500-mag-bin.30_genomic.fna,252_2,0.010000000000000009,average,ANImf,252
GCA_900766045.1_SRS295016_24_genomic.fna,253_1,0.010000000000000009,average,ANImf,253
GCA_905196335.1_SRR413760-mag-bin.20_genomic.fna,253_1,0.010000000000000009,average,ANImf,253
GCA_022483305.1_ASM2248330v1_genomic.fna,253_2,0.010000000000000009,average,ANImf,253
GCA_022483565.1_ASM2248356v1_genomic.fna,253_2,0.010000000000000009,average,ANImf,253
GCA_022483855.1_ASM2248385v1_genomic.fna,253_2,0.010000000000000009,average,ANImf,253
GCA_022484245.1_ASM2248424v1_genomic.fna,253_2,0.010000000000000009,average,ANImf,253
GCA_022642365.1_ASM2264236v1_genomic.fna,253_2,0.010000000000000009,average,ANImf,253
GCA_022643575.1_ASM2264357v1_genomic.fna,253_2,0.010000000000000009,average,ANImf,253
GCA_022643895.1_ASM2264389v1_genomic.fna,253_2,0.010000000000000009,average,ANImf,253
GCA_022644415.1_ASM2264441v1_genomic.fna,253_2,0.010000000000000009,average,ANImf,253
GCA_022644845.1_ASM2264484v1_genomic.fna,253_2,0.010000000000000009,average,ANImf,253
GCA_022645445.1_ASM2264544v1_genomic.fna,253_2,0.010000000000000009,average,ANImf,253
GCA_022645685.1_ASM2264568v1_genomic.fna,253_2,0.010000000000000009,average,ANImf,253
GCA_903789635.1_UMB00019_genomic.fna,254_0,0.010000000000000009,average,ANImf,254
CMC010.B.bin.r.25.fa,255_1,0.010000000000000009,average,ANImf,255
CMC035.B.bin.r.61.fa,255_1,0.010000000000000009,average,ANImf,255
CMC038.B.bin.r.139.fa,255_1,0.010000000000000009,average,ANImf,255
GCA_022652985.1_ASM2265298v1_genomic.fna,256_0,0.010000000000000009,average,ANImf,256
GCF_900115385.1_IMG-taxon_2654588172_annotated_assembly_genomic.fna,257_1,0.010000000000000009,average,ANImf,257
GCF_900116785.1_IMG-taxon_2657244902_annotated_assembly_genomic.fna,257_1,0.010000000000000009,average,ANImf,257
GCA_003483725.1_ASM348372v1_genomic.fna,257_2,0.010000000000000009,average,ANImf,257
GCA_022768085.1_ASM2276808v1_genomic.fna,257_3,0.010000000000000009,average,ANImf,257
GCA_945828025.1_SRR5240743_bin.29_metaWRAP_v1.3_MAG_genomic.fna,257_4,0.010000000000000009,average,ANImf,257
GCA_900314015.1_Rumen_uncultured_genome_hRUG866_genomic.fna,257_5,0.010000000000000009,average,ANImf,257
GCA_900315645.1_Rumen_uncultured_genome_RUG118_genomic.fna,257_5,0.010000000000000009,average,ANImf,257
GCA_902762915.1_Rumen_uncultured_genome_RUG10814_genomic.fna,257_5,0.010000000000000009,average,ANImf,257
GCA_902781775.1_Rumen_uncultured_genome_RUG12705_genomic.fna,257_5,0.010000000000000009,average,ANImf,257
GCF_900102225.1_IMG-taxon_2623620515_annotated_assembly_genomic.fna,257_6,0.010000000000000009,average,ANImf,257
GCA_900314835.1_Rumen_uncultured_genome_RUG038_genomic.fna,257_7,0.010000000000000009,average,ANImf,257
GCA_902755535.1_Rumen_uncultured_genome_RUG10065_genomic.fna,257_7,0.010000000000000009,average,ANImf,257
GCA_900319725.1_Rumen_uncultured_genome_RUG524_genomic.fna,257_8,0.010000000000000009,average,ANImf,257
GCA_902755035.1_Rumen_uncultured_genome_RUG10038_genomic.fna,257_8,0.010000000000000009,average,ANImf,257
GCA_902789545.1_Rumen_uncultured_genome_RUG13474_genomic.fna,257_9,0.010000000000000009,average,ANImf,257
GCA_902785975.1_Rumen_uncultured_genome_RUG13129_genomic.fna,257_10,0.010000000000000009,average,ANImf,257
GCA_017419895.1_ASM1741989v1_genomic.fna,258_0,0.010000000000000009,average,ANImf,258
GCA_904397575.1_Coassembly_mag_47_genomic.fna,259_1,0.010000000000000009,average,ANImf,259
GCF_014333425.1_ASM1433342v1_genomic.fna,259_2,0.010000000000000009,average,ANImf,259
GCA_019420305.1_ASM1942030v1_genomic.fna,259_3,0.010000000000000009,average,ANImf,259
GCA_020734085.1_ASM2073408v1_genomic.fna,260_1,0.010000000000000009,average,ANImf,260
GCA_022783445.1_ASM2278344v1_genomic.fna,260_1,0.010000000000000009,average,ANImf,260
GCA_902363595.1_MGYG-HGUT-00126_genomic.fna,260_1,0.010000000000000009,average,ANImf,260
GCF_024125305.1_ASM2412530v1_genomic.fna,260_1,0.010000000000000009,average,ANImf,260
GCF_024459955.1_ASM2445995v1_genomic.fna,261_0,0.010000000000000009,average,ANImf,261
GCA_017511535.1_ASM1751153v1_genomic.fna,262_0,0.010000000000000009,average,ANImf,262
GCA_017533915.1_ASM1753391v1_genomic.fna,263_0,0.010000000000000009,average,ANImf,263
GCA_009911365.1_ASM991136v1_genomic.fna,264_1,0.010000000000000009,average,ANImf,264
GCA_022801695.1_ASM2280169v1_genomic.fna,264_1,0.010000000000000009,average,ANImf,264
GCA_910576025.1_MGBC000227_genomic.fna,264_1,0.010000000000000009,average,ANImf,264
GCA_910583765.1_MGBC119074_genomic.fna,265_0,0.010000000000000009,average,ANImf,265
GCA_022794115.1_ASM2279411v1_genomic.fna,266_1,0.010000000000000009,average,ANImf,266
GCA_910575405.1_MGBC000178_genomic.fna,266_1,0.010000000000000009,average,ANImf,266
GCA_020558355.1_ASM2055835v1_genomic.fna,267_0,0.010000000000000009,average,ANImf,267
GCA_902772545.1_Rumen_uncultured_genome_RUG11785_genomic.fna,268_1,0.010000000000000009,average,ANImf,268
GCA_902797345.1_Rumen_uncultured_genome_RUG14258_genomic.fna,268_2,0.010000000000000009,average,ANImf,268
GCA_017420675.1_ASM1742067v1_genomic.fna,269_1,0.010000000000000009,average,ANImf,269
GCA_017515705.1_ASM1751570v1_genomic.fna,269_2,0.010000000000000009,average,ANImf,269
GCA_017405645.1_ASM1740564v1_genomic.fna,270_0,0.010000000000000009,average,ANImf,270
GCA_009778415.1_ASM977841v1_genomic.fna,271_0,0.010000000000000009,average,ANImf,271
GCA_009782285.1_ASM978228v1_genomic.fna,272_0,0.010000000000000009,average,ANImf,272
GCF_000426305.1_ASM42630v1_genomic.fna,273_0,0.010000000000000009,average,ANImf,273
GCF_900104645.1_PRJEB16358_genomic.fna,274_0,0.010000000000000009,average,ANImf,274
GCA_002472145.1_ASM247214v1_genomic.fna,275_1,0.010000000000000009,average,ANImf,275
GCA_002472335.1_ASM247233v1_genomic.fna,275_1,0.010000000000000009,average,ANImf,275
GCA_902791415.1_Rumen_uncultured_genome_RUG13667_genomic.fna,275_1,0.010000000000000009,average,ANImf,275
GCA_019113685.1_ASM1911368v1_genomic.fna,276_1,0.010000000000000009,average,ANImf,276
GCA_900540015.1_UMGS192_genomic.fna,276_2,0.010000000000000009,average,ANImf,276
GCA_944388505.1_BRZ_MM_bin84_genomic.fna,276_3,0.010000000000000009,average,ANImf,276
GCF_014982745.1_ASM1498274v1_genomic.fna,276_4,0.010000000000000009,average,ANImf,276
GCA_905193495.1_ERR1190753-mag-bin.1_genomic.fna,276_5,0.010000000000000009,average,ANImf,276
GCA_019113145.1_ASM1911314v1_genomic.fna,277_0,0.010000000000000009,average,ANImf,277
GCA_944386595.1_E27_bin20_genomic.fna,278_0,0.010000000000000009,average,ANImf,278
GCA_021769965.1_ASM2176996v1_genomic.fna,279_0,0.010000000000000009,average,ANImf,279
GCA_900066695.1_14207_7_28_genomic.fna,280_1,0.010000000000000009,average,ANImf,280
GCA_902362805.1_MGYG-HGUT-00063_genomic.fna,280_1,0.010000000000000009,average,ANImf,280
GCF_900086585.1_PRJEB13931_genomic.fna,281_1,0.010000000000000009,average,ANImf,281
GCF_902375995.1_MGYG-HGUT-01547_genomic.fna,281_1,0.010000000000000009,average,ANImf,281
GCA_018374315.1_ASM1837431v1_genomic.fna,281_2,0.010000000000000009,average,ANImf,281
GCA_905199085.1_SRR1778451-mag-bin.32_genomic.fna,281_2,0.010000000000000009,average,ANImf,281
GCF_003472745.1_ASM347274v1_genomic.fna,281_2,0.010000000000000009,average,ANImf,281
GCF_020560745.1_ASM2056074v1_genomic.fna,281_2,0.010000000000000009,average,ANImf,281
GCF_022845775.1_ASM2284577v1_genomic.fna,281_2,0.010000000000000009,average,ANImf,281
GCF_022845795.1_ASM2284579v1_genomic.fna,281_2,0.010000000000000009,average,ANImf,281
GCA_900551775.1_UMGS1437_genomic.fna,282_0,0.010000000000000009,average,ANImf,282
GCA_910573795.1_MGBC000079_genomic.fna,283_1,0.010000000000000009,average,ANImf,283
GCA_910573825.1_MGBC000042_genomic.fna,283_1,0.010000000000000009,average,ANImf,283
GCA_910574645.1_MGBC000070_genomic.fna,283_1,0.010000000000000009,average,ANImf,283
GCA_022802005.1_ASM2280200v1_genomic.fna,283_2,0.010000000000000009,average,ANImf,283
GCF_009910895.1_ASM991089v1_genomic.fna,283_3,0.010000000000000009,average,ANImf,283
GCF_009936115.1_ASM993611v1_genomic.fna,283_3,0.010000000000000009,average,ANImf,283
GCA_022800615.1_ASM2280061v1_genomic.fna,283_4,0.010000000000000009,average,ANImf,283
GCF_943192975.1_Eubacteriaceae_gen_nov1_DSM106208_genomic.fna,283_5,0.010000000000000009,average,ANImf,283
GCF_943192965.1_Eubacteriaceae_gen_nov1_DSM109599_genomic.fna,283_6,0.010000000000000009,average,ANImf,283
GCF_009936045.1_ASM993604v1_genomic.fna,283_7,0.010000000000000009,average,ANImf,283
GCA_022767345.1_ASM2276734v1_genomic.fna,284_0,0.010000000000000009,average,ANImf,284
GCA_024693105.1_ASM2469310v1_genomic.fna,285_0,0.010000000000000009,average,ANImf,285
GCA_017436705.1_ASM1743670v1_genomic.fna,286_1,0.010000000000000009,average,ANImf,286
GCA_017521745.1_ASM1752174v1_genomic.fna,286_2,0.010000000000000009,average,ANImf,286
GCA_017397825.1_ASM1739782v1_genomic.fna,287_0,0.010000000000000009,average,ANImf,287
GCA_017522185.1_ASM1752218v1_genomic.fna,288_0,0.010000000000000009,average,ANImf,288
GCA_934277555.1_ERR7745890_bin.73_genomic.fna,289_1,0.010000000000000009,average,ANImf,289
GCA_934277655.1_ERR7745760_bin.144_genomic.fna,289_2,0.010000000000000009,average,ANImf,289
GCA_022793795.1_ASM2279379v1_genomic.fna,290_0,0.010000000000000009,average,ANImf,290
GCA_022776865.1_ASM2277686v1_genomic.fna,291_1,0.010000000000000009,average,ANImf,291
GCA_945871825.1_SRR15732364_bin.35_metaWRAP_v1.3_MAG_genomic.fna,291_2,0.010000000000000009,average,ANImf,291
GCA_945828095.1_SRR5240748_bin.16_metaWRAP_v1.3_MAG_genomic.fna,291_3,0.010000000000000009,average,ANImf,291
GCA_022787405.1_ASM2278740v1_genomic.fna,292_0,0.010000000000000009,average,ANImf,292
GCA_016302545.1_ASM1630254v1_genomic.fna,293_0,0.010000000000000009,average,ANImf,293
GCA_021152695.1_ASM2115269v1_genomic.fna,294_1,0.010000000000000009,average,ANImf,294
GCA_927797855.1_ERR2244943_bin.14_metaWRAP_v1.1_MAG_genomic.fna,294_1,0.010000000000000009,average,ANImf,294
GCA_945486155.1_SRR7188233_bin.23_metaWRAP_v1.3_MAG_genomic.fna,294_1,0.010000000000000009,average,ANImf,294
GCA_945615945.1_SRR14474043_bin.11_metaWRAP_v1.3_MAG_genomic.fna,294_1,0.010000000000000009,average,ANImf,294
GCA_945875145.1_ERR1855537_bin.32_metaWRAP_v1.3_MAG_genomic.fna,294_1,0.010000000000000009,average,ANImf,294
GCA_945644815.1_SRR14474045_bin.36_metaWRAP_v1.3_MAG_genomic.fna,295_0,0.010000000000000009,average,ANImf,295
GCA_002320005.1_ASM232000v1_genomic.fna,296_1,0.010000000000000009,average,ANImf,296
GCA_022774285.1_ASM2277428v1_genomic.fna,296_1,0.010000000000000009,average,ANImf,296
GCA_905204695.1_SRR413748-mag-bin.28_genomic.fna,296_1,0.010000000000000009,average,ANImf,296
GCA_945829385.1_SRR5240745_bin.25_metaWRAP_v1.3_MAG_genomic.fna,296_1,0.010000000000000009,average,ANImf,296
GCA_945864645.1_SRR17382097_bin.58_metaWRAP_v1.3_MAG_genomic.fna,296_2,0.010000000000000009,average,ANImf,296
GCA_900539045.1_UMGS95_genomic.fna,297_1,0.010000000000000009,average,ANImf,297
GCA_934246645.1_ERR7738937_bin.31_genomic.fna,297_2,0.010000000000000009,average,ANImf,297
GCA_018379575.1_ASM1837957v1_genomic.fna,297_3,0.010000000000000009,average,ANImf,297
GCA_018378705.1_ASM1837870v1_genomic.fna,297_4,0.010000000000000009,average,ANImf,297
GCA_905198975.1_ERR414356-mag-bin.10_genomic.fna,297_5,0.010000000000000009,average,ANImf,297
GCA_018367915.1_ASM1836791v1_genomic.fna,297_6,0.010000000000000009,average,ANImf,297
GCA_000435715.1_MGS145_genomic.fna,297_7,0.010000000000000009,average,ANImf,297
GCA_003150015.1_ASM315001v1_genomic.fna,298_1,0.010000000000000009,average,ANImf,298
GCA_018367385.1_ASM1836738v1_genomic.fna,298_1,0.010000000000000009,average,ANImf,298
GCA_900542295.1_UMGS452_genomic.fna,298_1,0.010000000000000009,average,ANImf,298
GCA_905214195.1_ERR1600584-mag-bin.9_genomic.fna,299_0,0.010000000000000009,average,ANImf,299
GCA_018374595.1_ASM1837459v1_genomic.fna,300_1,0.010000000000000009,average,ANImf,300
GCA_900545135.1_UMGS736_genomic.fna,300_1,0.010000000000000009,average,ANImf,300
GCA_900762645.1_SRS147652_36_genomic.fna,300_1,0.010000000000000009,average,ANImf,300
GCA_905207105.1_ERR260135-mag-bin.6_genomic.fna,300_1,0.010000000000000009,average,ANImf,300
GCA_900751825.1_ERS235507_28_genomic.fna,301_1,0.010000000000000009,average,ANImf,301
GCA_904420135.1_Coassembly_mag_310_genomic.fna,301_2,0.010000000000000009,average,ANImf,301
GCA_944386615.1_E01_bin299_genomic.fna,301_3,0.010000000000000009,average,ANImf,301
GCA_900540145.1_UMGS207_genomic.fna,301_4,0.010000000000000009,average,ANImf,301
GCA_905201445.1_ERR321557-mag-bin.4_genomic.fna,301_5,0.010000000000000009,average,ANImf,301
GCA_022791405.1_ASM2279140v1_genomic.fna,302_1,0.010000000000000009,average,ANImf,302
GCA_910588185.1_MGBC162508_genomic.fna,302_1,0.010000000000000009,average,ANImf,302
GCA_021769295.1_ASM2176929v1_genomic.fna,303_0,0.010000000000000009,average,ANImf,303
GCA_904420165.1_Coassembly_mag_34_genomic.fna,304_1,0.010000000000000009,average,ANImf,304
GCA_905210585.1_ERR321631-mag-bin.36_genomic.fna,304_1,0.010000000000000009,average,ANImf,304
GCA_930989915.1_ERR3414584_bin.69_metaWRAP_v1.1_MAG_genomic.fna,304_1,0.010000000000000009,average,ANImf,304
GCA_944388525.1_E0_RM_bin16_genomic.fna,304_2,0.010000000000000009,average,ANImf,304
GCA_934271205.1_ERR7738665_bin.57_genomic.fna,304_3,0.010000000000000009,average,ANImf,304
GCA_018714945.1_ASM1871494v1_genomic.fna,304_4,0.010000000000000009,average,ANImf,304
GCA_900542565.1_UMGS473_genomic.fna,304_5,0.010000000000000009,average,ANImf,304
GCA_900754795.1_ERS396508_43_genomic.fna,305_1,0.010000000000000009,average,ANImf,305
GCA_905211585.1_ERR414468-mag-bin.50_genomic.fna,305_1,0.010000000000000009,average,ANImf,305
GCA_944388515.1_E02_bin73_genomic.fna,305_2,0.010000000000000009,average,ANImf,305
GCA_944382925.1_E40_bin253_genomic.fna,306_0,0.010000000000000009,average,ANImf,306
GCA_905193835.1_ERR321620-mag-bin.30_genomic.fna,307_1,0.010000000000000009,average,ANImf,307
GCA_934246885.1_ERR7738582_bin.117_genomic.fna,307_2,0.010000000000000009,average,ANImf,307
GCA_900541405.1_UMGS342_genomic.fna,307_3,0.010000000000000009,average,ANImf,307
GCA_000435615.1_MGS238_genomic.fna,307_4,0.010000000000000009,average,ANImf,307
HMP_2012__SRS016541__bin.10.fa,307_5,0.010000000000000009,average,ANImf,307
GCA_021626225.1_ASM2162622v1_genomic.fna,307_6,0.010000000000000009,average,ANImf,307
GCA_022764365.1_ASM2276436v1_genomic.fna,307_7,0.010000000000000009,average,ANImf,307
GCA_934277695.1_ERR7745854_bin.117_genomic.fna,308_0,0.010000000000000009,average,ANImf,308
GCA_900754805.1_ERS396508_5_genomic.fna,309_1,0.010000000000000009,average,ANImf,309
GCA_934246785.1_ERR7745755_bin.158_genomic.fna,309_2,0.010000000000000009,average,ANImf,309
GCA_905209285.1_ERR1600689-mag-bin.54_genomic.fna,309_3,0.010000000000000009,average,ANImf,309
GCA_934233735.1_ERR7746061_bin.223_genomic.fna,310_0,0.010000000000000009,average,ANImf,310
GCA_900542245.1_UMGS434_genomic.fna,311_1,0.010000000000000009,average,ANImf,311
GCA_900754975.1_ERS396523_115_genomic.fna,311_2,0.010000000000000009,average,ANImf,311
GCA_934255005.1_ERR7738272_bin.4_genomic.fna,311_3,0.010000000000000009,average,ANImf,311
GCA_934255055.1_ERR7745594_bin.62_genomic.fna,311_4,0.010000000000000009,average,ANImf,311
GCA_905193055.1_ERR1430568-mag-bin.31_genomic.fna,311_5,0.010000000000000009,average,ANImf,311
GCA_934876165.1_MTG243_bin.19.fa_genomic.fna,311_6,0.010000000000000009,average,ANImf,311
GCA_019417825.1_ASM1941782v1_genomic.fna,311_7,0.010000000000000009,average,ANImf,311
GCA_900551415.1_UMGS1400_genomic.fna,312_1,0.010000000000000009,average,ANImf,312
GCA_900759025.1_ERS608574_13_genomic.fna,312_2,0.010000000000000009,average,ANImf,312
GCA_905197025.1_ERR321615-mag-bin.27_genomic.fna,312_3,0.010000000000000009,average,ANImf,312
GCA_934277525.1_ERR7738582_bin.4_genomic.fna,312_4,0.010000000000000009,average,ANImf,312
GCA_023438925.1_ASM2343892v1_genomic.fna,312_5,0.010000000000000009,average,ANImf,312
GCA_934255205.1_ERR7746349_bin.374_genomic.fna,312_6,0.010000000000000009,average,ANImf,312
GCA_002431245.1_ASM243124v1_genomic.fna,313_1,0.010000000000000009,average,ANImf,313
GCA_002439735.1_ASM243973v1_genomic.fna,313_1,0.010000000000000009,average,ANImf,313
GCA_934271235.1_ERR7738552_bin.355_genomic.fna,314_1,0.010000000000000009,average,ANImf,314
GCA_934277405.1_ERR7746411_bin.322_genomic.fna,314_2,0.010000000000000009,average,ANImf,314
GCA_017537495.1_ASM1753749v1_genomic.fna,315_0,0.010000000000000009,average,ANImf,315
GCA_017556505.1_ASM1755650v1_genomic.fna,316_0,0.010000000000000009,average,ANImf,316
GCA_016302925.1_ASM1630292v1_genomic.fna,317_1,0.010000000000000009,average,ANImf,317
GCA_945875665.1_SRR17382101_bin.23_metaWRAP_v1.3_MAG_genomic.fna,317_2,0.010000000000000009,average,ANImf,317
GCA_022770665.1_ASM2277066v1_genomic.fna,318_0,0.010000000000000009,average,ANImf,318
GCA_023396175.1_ASM2339617v1_genomic.fna,319_1,0.010000000000000009,average,ANImf,319
GCA_900112915.1_IMG-taxon_2593339213_annotated_assembly_genomic.fna,319_2,0.010000000000000009,average,ANImf,319
GCA_022766365.1_ASM2276636v1_genomic.fna,320_1,0.010000000000000009,average,ANImf,320
GCA_023394715.1_ASM2339471v1_genomic.fna,320_1,0.010000000000000009,average,ANImf,320
GCA_000758905.1_04_NF_x40_HMP1635v01_genomic.fna,321_1,0.010000000000000009,average,ANImf,321
GCA_905197305.1_ERR414468-mag-bin.30_genomic.fna,321_2,0.010000000000000009,average,ANImf,321
GCA_900553025.1_UMGS1571_genomic.fna,322_0,0.010000000000000009,average,ANImf,322
ERS11702776.bin.r.11.fa,323_1,0.010000000000000009,average,ANImf,323
ERS6205395.bin.r.13.fa,323_1,0.010000000000000009,average,ANImf,323
ERSX0003002.bin.r.23.fa,323_1,0.010000000000000009,average,ANImf,323
ERSX0003003.bin.r.50.fa,323_1,0.010000000000000009,average,ANImf,323
SRS15300801.bin.r.6.fa,323_1,0.010000000000000009,average,ANImf,323
SRS15300811.bin.r.17.fa,323_1,0.010000000000000009,average,ANImf,323
SRS473746.bin.r.38.fa,323_1,0.010000000000000009,average,ANImf,323
SRS6212654.bin.r.1.fa,323_1,0.010000000000000009,average,ANImf,323
SRS6212663.bin.r.10.fa,323_1,0.010000000000000009,average,ANImf,323
SRS4625234.bin.r.3.fa,324_1,0.010000000000000009,average,ANImf,324
